id,name,host_id,host_name,neighbourhood,postcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,availability_365
22492282,"Gorgeous, spacious double bedroom in vibrant area",14334711,Lizzy,Ashley,BS2 8UH,51.4645157017,-2.586568938,Apartment,Private room,2,1,1,1,30,2,38,2018-11-08,3.76,94,10,10,10,10,10,10,5,258
22493033,"Spacious bedroom, sleeps 3, great location Bristol",14334711,Lizzy,Ashley,BS2 8UH,51.4626238107,-2.5860718064,Apartment,Private room,3,1,1,2,30,2,42,2018-11-09,4.09,96,10,9,10,10,10,10,5,244
22493092,higgihaus Room (#3). Cool. Quirky. Stylish. Awesome Location.,164934575,Delyth & Luke,Clifton Down,BS6 6LJ,51.465960298,-2.6089411038,Bed and breakfast,Private room,2,1,1,1,55,1,41,2018-11-09,3.94,99,10,10,10,10,10,10,7,181
22493339,higgihaus Room (#2). Cool. Quirky. Stylish. Awesome Location.,164934575,Delyth & Luke,Clifton Down,BS6 6LJ,51.4665516207,-2.6090904571,Bed and breakfast,Private room,1,1,1,1,43,1,39,2018-11-16,3.77,98,10,10,10,10,10,10,7,181
22495628,higgihaus Suite (3 Bed). Cool. Quirky. Stylish. Awesome Location.,164934575,Delyth & Luke,Clifton Down,BS6 6LJ,51.4671139516,-2.609211548,Bed and breakfast,Private room,5,1,3,3,126,1,39,2018-11-11,3.7,98,10,10,10,10,10,10,7,169
22501693,Double room & private bathroom close to T'Meads St,88960846,Michelle,Windmill Hill,BS3 4UA,51.4432852286,-2.580119038,House,Private room,2,1,1,1,50,1,86,2018-11-14,8.3,98,10,10,10,10,10,10,1,132
22502485,"Cosy, Classic Double Room in large Victorian house",79294141,Laura,Ashley,BS6 5HT,51.4674773684,-2.58436496,House,Private room,2,1,1,1,36,1,2,2018-05-27,0.26,100,10,9,10,9,9,9,2,0
22511604,Lovely place for short stays.,165216521,Nene,Lawrence Hill,BS5 0RA,51.4596176955,-2.5747545747,Apartment,Private room,1,1,1,1,20,1,3,2018-02-11,0.28,100,10,10,10,10,9,10,1,0
22531358,St gorge house,160206095,Boris,Easton,BS5 9AU,51.4648174999,-2.5561691976,House,Private room,2,1,1,1,24,1,0,,,,,,,,,,1,0
22536111,Entire Cosy wooden-floored maisonette with garden,12568511,Edward,Knowle,BS4 2HT,51.4390086825,-2.5708507841,Townhouse,Entire home/apt,5,1,2,3,75,2,25,2018-10-28,4.12,94,10,9,10,10,9,9,2,45
22575887,Artist's Townhouse with Views of Victoria Park,48405037,Johnny,Windmill Hill,BS3 4LL,51.4391446601,-2.5907971321,House,Private room,2,1,1,2,38,1,12,2018-11-16,1.22,97,10,9,10,10,9,10,1,62
22596557,"Comfortable room in peaceful, accessible location",8092256,Robin,Stoke Bishop,BS9 1HQ,51.4821645461,-2.6301366964,House,Private room,2,1,1,1,34,2,4,2018-10-01,0.58,100,10,10,10,10,10,10,1,161
22603685,Spectacular View,38744131,Damien,Ashley,BS2 8YA,51.4662342717,-2.5821681314,House,Shared room,4,1,1,3,138,5,0,,,,,,,,,,1,365
22606999,"Lovely, spacious room in victorian house!",101701005,Agata,Redland,BS6 7EX,51.4709157477,-2.60557929,Apartment,Private room,2,1,1,1,27,1,34,2018-11-01,3.43,99,10,10,10,10,10,10,1,69
22612577,Modern NEW build House - with Balconies & Garden,62779277,Lee,Windmill Hill,BS4 2AB,51.4421364143,-2.5772633068,Townhouse,Entire home/apt,5,2.5,3,3,250,1,57,2018-10-31,6.06,98,10,10,10,10,9,10,4,321
22625158,"Family friendly 5 bed, a short walk to Bristol",42363082,Matt,Windmill Hill,BS4 2BY,51.4391265165,-2.5767228805,House,Entire home/apt,7,2,5,5,124,4,4,2018-08-25,0.52,100,9,10,10,10,10,9,1,1
22665199,Suite 1 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4569193516,-2.6111130518,Serviced apartment,Entire home/apt,2,1,1,1,75,1,26,2018-11-04,2.82,98,10,10,10,10,10,9,54,348
22665306,Suite 2 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.45519764,-2.6102653189,Serviced apartment,Entire home/apt,2,1,0,1,75,1,27,2018-11-04,2.92,93,10,9,10,10,10,9,54,348
22665590,Suite 3 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4565558917,-2.6102990964,Serviced apartment,Entire home/apt,2,1,0,1,75,1,28,2018-11-04,2.78,88,10,10,10,10,10,9,54,351
22665648,Suite 4 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4546633779,-2.6117586755,Serviced apartment,Entire home/apt,2,1,0,1,75,1,47,2018-11-03,4.64,90,10,9,9,9,10,9,54,331
22666489,Suite 5 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4547779199,-2.6119706631,Serviced apartment,Entire home/apt,2,1,1,1,80,1,77,2018-11-07,7.8,93,10,10,10,10,10,9,54,355
22666598,Suite 6 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4551310101,-2.6113700285,Serviced apartment,Entire home/apt,2,1,1,1,75,1,49,2018-11-04,4.88,93,10,9,10,10,10,9,54,348
22666722,Suite 7 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4563968598,-2.6098288723,Serviced apartment,Entire home/apt,2,1,0,1,75,1,24,2018-09-30,2.46,95,10,10,10,10,10,9,54,329
22667609,Suite 8 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4568670882,-2.6097791663,Serviced apartment,Entire home/apt,2,1,0,1,75,1,38,2018-10-07,3.8,95,10,10,10,10,10,9,54,347
22667854,Suite 9 at 31 Meridian,65192629,Airbristol,Clifton,BS8 1JL,51.4562485753,-2.6097914257,Serviced apartment,Entire home/apt,2,1,0,1,75,1,33,2018-10-01,3.28,93,9,10,10,9,9,9,54,169
22671366,Lovely Ensuite Bedroom!,66549798,Hannah,Ashley,BS7 9AW,51.4751371984,-2.5799434952,House,Private room,2,1,1,3,33,1,4,2018-07-20,0.4,95,10,10,10,10,10,10,2,0
22682484,"Charming, Bright & Central Montpelier Eco Home",167175520,Eleanor,Ashley,BS6 5PY,51.4660766273,-2.5873802966,House,Entire home/apt,4,2,2,2,59,2,7,2018-07-18,0.79,94,10,10,10,10,10,9,1,0
22683171,Lovely Room in Excellent Bristol Location,35097126,David And Jill,Bishopston & Ashley Down,BS7 8SN,51.4853916413,-2.5859654148,House,Private room,2,1,1,1,35,1,16,2018-11-13,1.91,100,10,10,10,10,10,10,1,64
22687232,"Cosy, bright room with a view",50655932,Katie,Southville,BS3 1PR,51.4446575395,-2.6025371127,House,Private room,2,1,1,1,30,1,84,2018-11-11,8.51,96,10,10,10,10,10,10,1,161
22695560,Double room with ensuite in central Bristol,38361348,Philippa,Ashley,City of Bristol,51.4593471416,-2.5851114426,-2.5851114426,Private room,Apartment,Private room,2,1,43,2,33,2018-11-12,3.45,2018-02-04,2018-11-12,99,10,10,10,10,1,76
22700725,Modern and trendy 4 bed townhouse in Bristol,99072655,Ami,Clifton,BS8 1BT,51.4541135065,-2.6124211106,House,Entire home/apt,8,3,4,5,245,1,4,2018-08-19,0.43,80,9,9,10,10,10,8,3,333
22740233,MERCHANTS ALMSHOUSE - One Bedroom Flat - Sleeps 2+2,64283697,Mainplay,Central,BS1 4DT,51.4524829956,-2.5959842621,Serviced apartment,Entire home/apt,4,1,1,2,103,1,13,2018-09-28,1.3,86,9,10,9,9,10,9,3,340
22757193,Bristol norfolk guest house,168084304,Kurtis,Horfield,BS7 0BW,51.491278939,-2.5855831965,Boutique hotel,Private room,1,1,1,2,70,1,3,2018-09-17,0.35,90,10,10,10,10,9,9,2,314
22761591,"Avon Side Guest Hse, Grand Victorian Villa",118350901,Alison,Southville,BS3 1AX,51.4454880494,-2.6041269567,Hotel,Private room,5,1,1,4,98,1,38,2018-11-03,4.18,94,10,9,10,10,10,10,5,355
22762860,"Light spacious double, friendly and central.",7839884,Sam,Easton,BS5 9RY,51.4547167334,-2.5597934945,House,Private room,2,1,1,1,20,1,4,2018-05-06,0.42,100,10,10,10,10,10,10,1,0
22784219,"'Under the eaves' Accomodation in Clifton, Bristol",22996582,Jonathan,Clifton Down,BS8 2DA,51.4604209295,-2.6134662661,Loft,Entire home/apt,4,1,0,2,76,2,63,2018-11-16,6.34,99,10,10,10,10,10,10,1,21
22794696,Lovely airy house in Bristol,8343775,Fiamma,Windmill Hill,BS3 4QP,51.4372712386,-2.5882466511,House,Private room,2,1,1,1,35,1,1,2018-01-19,0.1,,,,,,,,1,0
22813644,Modern and Quiet Flat in the Heart of Bristol,49150963,Maxine,Central,BS1 6LP,51.4509524041,-2.5898309885,Apartment,Entire home/apt,4,1,1,2,80,2,58,2018-11-09,6.54,98,10,10,10,10,10,10,1,15
22813790,Central Haven,28931720,Sarah,Ashley,BS2 8UD,51.462998164,-2.5873925399,Townhouse,Private room,2,1,1,1,32,2,21,2018-11-04,2.15,97,10,10,10,10,10,10,1,80
22825934,The Quiet & Cosy Coach House,71910663,Camilla,Henbury & Brentry,BS10 7DE,51.511582533,-2.6360263206,Apartment,Entire home/apt,4,1,2,2,61,1,5,2018-07-25,0.56,100,10,10,10,10,10,10,2,4
22844582,Two single rooms just off the famous Gloucester Rd,168921379,Greet,Bishopston & Ashley Down,BS7 8PH,51.4812303656,-2.5881839478,House,Private room,2,1,2,2,35,4,0,,,,,,,,,,1,154
22845386,CONCORDE HOUSE,64283697,Mainplay,Central,BS1 1EE,51.4536201536,-2.5968695158,Apartment,Private room,2,1,1,1,100,1,2,2018-02-23,0.22,60,8,10,8,8,4,6,3,266
22860017,Cosy room by the University of Bristol,169095272,Ricardo,Clifton,BS8 1JL,51.4549477434,-2.6113574726,Apartment,Private room,2,1,1,1,31,1,57,2018-09-04,5.8,88,9,9,10,10,10,9,1,0
22863209,Modern double bedroom with en-suit,96176571,Luis,Bedminster,BS3 3NP,51.4395314258,-2.6032621178,Apartment,Private room,1,1,1,1,30,2,2,2018-05-23,0.31,90,9,10,10,10,10,10,1,0
22878829,Large Room in Clifton,169292642,Sarah,Clifton Down,BS8 2SH,51.4672615578,-2.6165151667,Apartment,Private room,1,1,1,1,50,3,0,,,,,,,,,,1,0
22892751,City centre room  St. Pauls /Stokes Croft,169438527,Judith,Ashley,BS2,51.4646601164,-2.5872975192,Townhouse,Private room,2,1,1,1,26,1,20,2018-11-17,13.64,96,10,10,10,10,9,10,1,71
22895604,MERCHANTS ALMSHOUSE - One Bedroom Flat - Sleeps 2,64283697,Mainplay,Central,BS1 4DT,51.4521547066,-2.596272096,Serviced apartment,Entire home/apt,2,1,1,1,103,1,4,2018-07-27,0.45,85,8,10,10,9,10,9,3,319
22899007,The Beeches,169487963,Jessica,Brislington East,BS4 4SB,51.4412096681,-2.5366619986,Villa,Entire home/apt,16,12.5,13,24,1600,1,15,2018-11-04,2.01,97,10,10,10,10,10,10,1,113
22918404,Large double room in freindly relaxed house :),169682334,Daniel,Lockleaze,BS5 6XS,51.4748189606,-2.5652834328,House,Private room,1,1,1,1,25,7,0,,,,,,,,,,1,0
22920096,11 York Place,6316569,Joe,Clifton,BS8 1AH,51.4540082856,-2.6129829578,Apartment,Entire home/apt,3,1,2,2,72,7,2,2018-04-07,0.25,80,9,9,10,10,10,9,14,152
22932847,Fantastic 2 Bedroom City Center Apartment,15483311,Tim,Ashley,BS2 8RZ,51.4612225609,-2.5846500822,Apartment,Entire home/apt,4,2,2,2,150,2,11,2018-10-07,1.43,93,9,10,8,9,10,9,1,169
22935217,Ideal base for exploring Bristol and Bath,23763156,Holly,Brislington West,BS4 3EH,51.4428147192,-2.5690258003,Townhouse,Private room,2,1.5,1,1,45,1,28,2018-11-11,3.07,100,10,10,10,10,10,10,1,207
22938645,SPACIOUS DOUBLE BEDROOM,99149160,Ali,Bishopston & Ashley Down,BS7 8TN,51.4836379597,-2.5862626931,Apartment,Private room,2,1,1,1,35,1,14,2018-10-13,1.46,87,9,8,10,10,10,9,1,279
22951684,Stylish & spacious family home 5 mins from Clifton,90062298,Emily,Stoke Bishop,BS9 1ST,51.4775696857,-2.6459024252,House,Entire home/apt,11,2.5,5,7,400,2,9,2018-09-30,1.54,100,10,10,10,10,9,10,1,33
22958025,Lux City Center 2 bedroom apartment with parking!,125651447,Charlie,Central,BS1,51.4601568021,-2.5932214699,Apartment,Entire home/apt,6,2,2,4,70,1,7,2018-10-21,0.74,87,8,9,8,9,9,8,50,320
22964528,"Cosy Room in Montpelier, Bristol",47319320,Shreya,Ashley,BS6,51.4676456531,-2.5903564046,Apartment,Private room,2,1,1,1,25,2,19,2018-10-21,2.03,99,10,10,10,10,10,10,1,7
22977914,Roomy Comfortable Double Room Street Parking,62911460,Jane,Stoke Bishop,BS9 2EY,51.4866487996,-2.6467146021,House,Private room,2,1,1,1,34,1,10,2018-11-08,1.25,98,10,10,10,10,9,10,3,337
22979549,Stylish Two Bedroom House in Vibrant East Bristol,32047888,Chloë,Easton,BS5 6BJ,51.465969017,-2.5604088388,House,Entire home/apt,6,1,2,2,83,2,27,2018-11-11,2.97,100,10,10,10,10,9,10,1,67
22984209,NEW 1 Bed flat near Bristol Harbourside & Centre,43800815,Angela,Southville,BS3,51.4415003626,-2.5993429419,Apartment,Entire home/apt,3,1,1,1,59,1,116,2018-11-17,13.49,99,10,10,10,10,9,10,3,253
23003996,Large Room with Great View in Artistic Household,87714363,Hilary,Central,BS6 5SW,51.463174669,-2.5920881303,Townhouse,Private room,2,1,1,1,29,2,14,2018-11-11,1.99,100,10,10,10,10,10,10,2,65
23011311,traceys rooms,170713834,Tracey,Windmill Hill,BS3 4UF,51.4416336466,-2.581595698,House,Private room,1,1,2,2,30,1,0,,,,,,,,,,1,0
23015267,"Spacious & bright home in Ashton, Bristol, BS3",60588227,Mani & Cha,Southville,BS3 2AT,51.4395097648,-2.6148963748,House,Entire home/apt,6,2.5,3,3,145,2,6,2018-10-28,0.96,97,10,10,10,10,10,9,1,134
23015731,Comfy light double bedroom close to town & train,25458393,Paul,Windmill Hill,BS3 4UD,51.4433936548,-2.5800537674,House,Private room,2,1,1,1,30,1,56,2018-08-05,7.47,99,10,10,10,10,9,10,4,0
23016091,Spacious 2 bed family home.,84954548,Emily,Southville,BS3 2AT,51.4411147065,-2.6151170662,House,Entire home/apt,4,2.5,2,3,90,2,6,2018-11-04,0.66,100,10,10,10,10,10,10,1,0
23016754,Light & comfy double room close to town & train,25458393,Paul,Windmill Hill,BS3 4UD,51.4439223425,-2.5790329214,House,Private room,2,1,1,1,30,1,35,2018-08-05,4.84,98,10,10,10,10,9,10,4,0
23017411,"Ensuite double bed room close to station, Bristol",25458393,Paul,Windmill Hill,BS3 4UD,51.441920818,-2.5794288548,House,Private room,2,1,1,1,30,1,0,,,,,,,,,,4,0
23035878,Spacious attic conversion with en suite,170938785,Sarah,Frome Vale,BS16 1DW,51.4865121239,-2.5476252213,House,Private room,2,1,1,1,35,1,81,2018-11-10,9.03,99,10,10,10,10,10,10,1,123
23037423,"Chic, Spacious Apartment In Bristol City Centre",74785522,Gary,Central,BS1 4AQ,51.4524719149,-2.5962911309,Apartment,Entire home/apt,2,1,1,1,70,2,20,2018-08-23,2.16,85,9,10,10,9,10,9,1,0
23056402,Ensuite Double Room Harbourside Area,128459553,Victor,Central,BS1 4QH,51.4484467714,-2.5968125776,Other,Private room,2,1,1,1,24,30,0,,,,,,,,,,1,75
23083602,Double bed room close to Cabot Circus&City Centre,15752742,Irene,Lawrence Hill,BS2 0FS,51.4571768571,-2.5778661972,Apartment,Private room,2,1,1,1,38,1,9,2018-11-03,1.54,100,10,10,10,10,10,10,1,328
23086064,Double room in vibrant Stokes Croft,14335445,Ryan,Ashley,BS2 8AG,51.4610150889,-2.58659815,Apartment,Private room,2,1.5,1,1,30,1,4,2018-10-25,0.47,100,10,10,10,10,10,10,2,16
23093594,Stunning views & free parking!,88368320,Jenny,Bishopsworth,BS13 7HN,51.4293881709,-2.6125080656,House,Entire home/apt,8,1,3,3,120,1,7,2018-10-14,2.53,100,10,10,10,10,9,9,5,353
23098727,Outstanding Stylish Townhouse in Prime Location,15166604,Fran,Cotham,BS6 6BW,51.4653362839,-2.6021026956,Townhouse,Entire home/apt,8,1.5,4,4,195,2,14,2018-10-21,1.67,100,10,10,10,10,10,10,1,257
23106803,Garden flat with separate entrance,32862540,Patrycja,Ashley,BS2 8UQ,51.4628653567,-2.5873908785,Apartment,Entire home/apt,6,1,1,4,99,1,54,2018-11-10,6.51,90,9,10,10,10,9,9,8,67
23114896,The View - 2 minute walk to the Train station,125651447,Charlie,Lawrence Hill,,51.4520975416,-2.5812554694,Serviced apartment,Entire home/apt,2,1,1,1,65,2,10,2018-10-29,1.3,82,9,8,9,9,9,8,50,298
23128085,Home from Home with a Pool and Private Bar,171868947,Martin,Knowle,BS4 2UT,51.4279782079,-2.5705783781,House,Private room,6,3,4,4,46,1,1,2018-02-24,0.11,,,,,,,,1,0
23139530,"Spacious, Victorian, End-of-Terrace, Sleeps 5+",171836054,Katie,Westbury-on-Trym & Henleaze,BS9 4AD,51.4914321103,-2.6150097088,House,Entire home/apt,5,2,3,2,115,7,0,,,,,,,,,,1,263
23145451,Historical Studio Flat in Berkeley Square Bristol,22618465,Dreaming Bristol,Central,BS8 1HP,51.4562884297,-2.6050750149,Apartment,Entire home/apt,4,1,0,2,71,1,40,2018-11-10,4.26,93,10,10,10,10,10,9,12,176
23146476,"City Centre Two bed  Flat 
Short walk to Cabot",114273031,Louise,Ashley,BS2,51.4596480661,-2.586131383,Apartment,Entire home/apt,5,1,2,3,120,2,21,2018-11-01,2.5,94,9,10,10,9,10,9,5,173
23147052,Historical Studio Flat in Berkeley Square Bristol,159228010,Airbnb,Central,BS8 1HP,51.4563797052,-2.6057820755,Apartment,Entire home/apt,4,1,0,2,71,1,16,2018-09-27,1.8,95,10,9,10,10,10,9,2,264
23157596,5* Luxury refurbished Family home - Close to City,11238601,Kristal,Stoke Bishop,BS9 2DA,51.4898566422,-2.6388980301,House,Entire home/apt,8,2.5,4,8,320,2,4,2018-07-29,0.62,100,10,10,10,10,9,9,1,31
23160564,The getaway,124888403,"Jenny, Alex & Mo",Frome Vale,BS16 5AW,51.4835447133,-2.5202072572,Cabin,Entire home/apt,3,0.5,1,1,50,1,23,2018-10-14,2.5,98,10,10,10,10,9,9,2,32
23165057,"Bright Victorian flat, perfect city break location",47482023,Claire,Redland,BS7 8PZ,51.480206655,-2.5910655761,Apartment,Entire home/apt,2,1,1,1,75,2,10,2018-09-16,1.09,94,9,9,10,10,10,9,1,0
23186072,Characterful home in converted 19thC church,6137904,Bethan,Easton,BS5 9JL,51.4587223992,-2.5588741247,Townhouse,Entire home/apt,4,2.5,2,1,48,2,2,2018-09-16,0.29,100,10,10,10,10,9,9,1,6
23199372,"Charming Home for 5, Close to City Centre",90211658,Gemma,Southville,BS3,51.4453137376,-2.6016428353,House,Entire home/apt,5,1,3,3,100,2,11,2018-06-24,1.34,93,10,9,10,9,10,9,1,0
23234541,Room in Relaxed Hilltop House with Cityscape Views,137286664,David,Lockleaze,BS7 9NP,51.4797195591,-2.5691216842,House,Private room,1,1,1,1,22,1,74,2018-11-13,8.1,97,10,10,10,10,9,10,2,83
23247590,Clifton Coach House,6316569,Joe,Clifton,BS8 1BA,51.4564347095,-2.6133181951,Bungalow,Entire home/apt,2,1,1,1,79,7,9,2018-10-27,1.42,96,9,10,9,10,10,9,14,137
23266230,Warm and  Welcoming Home in Bristol City,173186489,Fay,Bishopston & Ashley Down,BS7 9RQ,51.4845786566,-2.5804897246,Apartment,Private room,1,1,1,1,20,2,11,2018-11-01,1.85,95,10,10,10,10,9,10,1,0
23286595,Elegant 1 bed Clifton Down flat with parking,173342713,Andie,Cotham,BS6 6LH,51.4660196324,-2.6065796514,Apartment,Entire home/apt,2,1,1,1,75,2,32,2018-10-29,3.65,95,10,10,10,10,10,9,1,10
23287550,Spacious 2BR Bristol Flat w/Balcony - Sleeps 4,48164092,Matthew,Lawrence Hill,BS2 0PN,51.4550136794,-2.5779845644,Apartment,Entire home/apt,4,1,2,2,100,2,7,2018-07-24,1.08,94,9,9,9,9,9,9,1,0
23301222,York Place - 2 bedroom apartment with Garden,125651447,Charlie,Clifton,BS8 1AH,51.4550543938,-2.6120825499,Serviced apartment,Entire home/apt,4,1,2,2,110,2,4,2018-05-07,0.57,55,6,5,7,7,10,4,50,338
23306496,Cosy room in quiet neighbourhood,105108308,Claire,Stoke Bishop,BS9 2HN,51.483891279,-2.6486450081,House,Private room,1,1,1,1,21,2,0,,,,,,,,,,1,0
23316069,"Panoramic, Modern City Apartment with Parking",173628320,James,Bedminster,,51.438538093,-2.6029131906,Apartment,Entire home/apt,4,1,2,2,31,2,4,2018-05-27,0.55,100,10,10,10,10,10,10,1,0
23318092,Funky urban two bed flat in the heart of Bristol,173644205,Charlie,Ashley,BS2,51.4614474492,-2.5835096366,Apartment,Entire home/apt,4,1,2,2,90,2,54,2018-10-31,6.04,95,10,9,9,10,9,10,1,50
23320983,Spacious loft room overlooking nature reserve!,38990681,Martyn,Eastville,England,51.4712966685,-2.5530074142,t,Private room,Private room,1,1,1,28,1,11,2018-11-14,1.52,2018-11-14,98,10,10,10,10,9,1,178
23321521,"Lovely, light and spacious home with great views",48676187,Zelda,Ashley,BS2 9YS,51.4717746852,-2.5756409616,House,Entire home/apt,6,2,4,4,90,4,1,2018-04-05,0.13,100,10,10,10,10,8,10,1,0
23321610,The Shed,8729841,Zoé,Ashley,BS6,51.4676374346,-2.5859258521,Cabin,Private room,2,1,1,1,40,2,9,2018-10-21,1.22,96,10,10,10,10,10,9,2,65
23324294,Riverside Apartments - yourapartment,125651447,Charlie,Central,BS1 4RR,51.4532409063,-2.5941450002,Serviced apartment,Entire home/apt,4,1,1,2,60,1,6,2018-09-04,0.67,80,10,10,9,10,8,9,50,313
23325068,Room in shared house available til 1st August 2018,156461927,Laura,Eastville,BS16 1TL,51.4813684316,-2.5477407366,House,Private room,1,2,3,3,15,2,3,2018-02-25,0.33,100,10,8,10,10,8,10,1,104
23327079,Quiet double bedroom near Glos Road in Bristol,25813308,Sandy,Bishopston & Ashley Down,BS7 9HS,51.4813099897,-2.5855180609,House,Private room,2,1.5,1,1,36,2,12,2018-11-15,1.38,100,10,10,10,10,10,10,1,46
23328289,Double room Gloucester Road & Stokes Croft Area,45465666,Po,Ashley,BS6 5RB,51.4688049923,-2.590672685,House,Private room,2,1,1,1,23,1,1,2018-03-04,0.12,100,10,10,10,10,10,10,1,0
23330053,Modern one bed apartment in Central location,74581278,Charlotte,Central,BS1,51.4524200259,-2.5954473625,Apartment,Entire home/apt,2,1,1,1,79,2,0,,,,,,,,,,1,57
23342066,Harp Heaven,50360874,Martin,Eastville,BS5 6HL,51.4692749426,-2.5539578897,Apartment,Entire home/apt,3,1,1,2,65,1,11,2018-09-30,1.95,100,10,10,10,10,8,9,1,130
23347233,"Lovely double, garden facing room",109435391,Katie,St George West,BS5,51.4606937269,-2.5501596848,House,Private room,2,1,1,1,25,1,0,,,,,,,,,,1,0
23352529,"Stylish, 2 bedroom apartment close to city centre.",173999696,Corinne & Ben,Lawrence Hill,BS2 0EB,51.4573313061,-2.5766674321,Apartment,Entire home/apt,4,1,2,2,120,1,18,2018-10-22,2.03,100,10,10,10,10,10,10,1,0
23355309,"Much loved St.Werburghs home, Bristol center",21624535,Anna,Ashley,BS2,51.4727301327,-2.5769333575,Townhouse,Entire home/apt,6,1.5,3,4,120,2,9,2018-10-14,1.17,100,10,10,10,10,9,9,1,272
23372796,"Large room in Bed & Breakfast, central Bristol",22764978,Amy,Hotwells & Harbourside,BS3 1AZ,51.4469753788,-2.6041167058,Bed and breakfast,Private room,5,1,1,4,65,2,1,2018-09-28,0.59,100,10,10,10,10,10,10,2,344
23388421,Sunny home in a lovely location,174365893,Amy,Easton,BS5 6HG,51.4667563371,-2.5560074889,House,Private room,1,1,1,1,20,2,0,,,,,,,,,,2,0
23388478,Quiet home in a lovely location,174365893,Amy,Easton,BS5 6HG,51.4666268665,-2.5555052848,House,Entire home/apt,4,1,1,1,70,4,0,,,,,,,,,,2,0
23390039,Good sized Double Room in friendly house.,173525772,Angela,Avonmouth & Lawrence Weston,BS11 9LB,51.4953018462,-2.6935282597,Bed and breakfast,Private room,2,1,1,1,32,1,27,2018-09-22,3.09,99,10,10,10,10,10,10,1,117
23398366,Lads pad,174453270,Darren,Frome Vale,BS16 2EJ,51.4825799879,-2.5383362043,Apartment,Shared room,2,1,1,1,40,1,0,,,,,,,,,,1,180
23409284,Light and airy maisonette in the heart of Bristol,174557625,James,Cotham,BS6 6AH,51.4680173578,-2.5976897352,Apartment,Entire home/apt,4,1,2,2,88,2,13,2018-11-15,4.7,100,10,9,10,9,9,9,1,130
